PeakID (cmd=annotatePeaks.pl SPT5_T15_R2_peaks.narrowPeak genome.fa -gid -gtf genes.gtf -cpu 2)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
SPT5_T15_R2_peak_579	XIII	768209	768413	+	24	NA	promoter-TSS (YMR247C)	protein_coding-promoter-TSS (YMR247C)	130	tA(AGC)M2	tA(AGC)M2	tA(AGC)M2			tA(AGC)M2			tRNA
SPT5_T15_R2_peak_488	XII	450466	450862	+	24	NA	Intergenic	Intergenic	-1774	YLR154W-A	YLR154W-A	YLR154W-A			YLR154W-A			protein_coding
SPT5_T15_R2_peak_393	X	147348	147763	+	24	NA	TTS (YJL141C)	protein_coding-TTS (YJL141C)	454	YJL143W	YJL143W	YJL143W			TIM17			protein_coding
SPT5_T15_R2_peak_722	XVI	163712	164017	+	24	NA	promoter-TSS (YPL204W)	protein_coding-promoter-TSS (YPL204W)	-267	YPL206C	YPL206C	YPL206C			PGC1			protein_coding
SPT5_T15_R2_peak_396	X	184145	184413	+	24	NA	promoter-TSS (YJL126W)	protein_coding-promoter-TSS (YJL126W)	-59	YJL127C	YJL127C	YJL127C			SPT10			protein_coding
SPT5_T15_R2_peak_184	IX	77682	77953	+	24	NA	promoter-TSS (YIL144W)	protein_coding-promoter-TSS (YIL144W)	-257	YIL144W	YIL144W	YIL144W			NDC80			protein_coding
SPT5_T15_R2_peak_765	XVI	822103	822509	+	24	NA	promoter-TSS (YPR144C)	protein_coding-promoter-TSS (YPR144C)	-314	YPR145W	YPR145W	YPR145W			ASN1			protein_coding
SPT5_T15_R2_peak_437	XI	173814	174086	+	24	NA	promoter-TSS (YKL145W)	protein_coding-promoter-TSS (YKL145W)	-263	YKL145W	YKL145W	YKL145W			RPT1			protein_coding
SPT5_T15_R2_peak_27	II	266296	266668	+	24	NA	promoter-TSS (YBR013C)	protein_coding-promoter-TSS (YBR013C)	104	tT(AGU)B	tT(AGU)B	tT(AGU)B			tT(AGU)B			tRNA
SPT5_T15_R2_peak_458	XI	462986	463665	+	24	NA	promoter-TSS (YKR011C)	protein_coding-promoter-TSS (YKR011C)	-629	YKR011C	YKR011C	YKR011C			YKR011C			protein_coding
SPT5_T15_R2_peak_328	VII	706869	707159	+	24	NA	promoter-TSS (YGR109C)	protein_coding-promoter-TSS (YGR109C)	165	tC(GCA)G	tC(GCA)G	tC(GCA)G			tC(GCA)G			tRNA
SPT5_T15_R2_peak_718	XVI	106638	106931	+	23	NA	promoter-TSS (YPL232W)	protein_coding-promoter-TSS (YPL232W)	-491	YPL232W	YPL232W	YPL232W			SSO1			protein_coding
SPT5_T15_R2_peak_373	VIII	400868	401187	+	23	NA	promoter-TSS (YHR151C)	protein_coding-promoter-TSS (YHR151C)	-179	YHR151C	YHR151C	YHR151C			MTC6			protein_coding
SPT5_T15_R2_peak_189	IX	131934	132310	+	23	NA	promoter-TSS (YIL121W)	protein_coding-promoter-TSS (YIL121W)	-122	YIL121W	YIL121W	YIL121W			QDR2			protein_coding
SPT5_T15_R2_peak_318	VII	581660	581849	+	22	NA	promoter-TSS (YGR043C)	protein_coding-promoter-TSS (YGR043C)	-318	YGR043C	YGR043C	YGR043C			NQM1			protein_coding
SPT5_T15_R2_peak_374	VIII	417594	417841	+	22	NA	promoter-TSS (YHR158C)	protein_coding-promoter-TSS (YHR158C)	168	YHR159W	YHR159W	YHR159W			TDA11			protein_coding
SPT5_T15_R2_peak_238	V	291375	291662	+	22	NA	promoter-TSS (YER067W)	protein_coding-promoter-TSS (YER067W)	-548	YER067W	YER067W	YER067W			RGI1			protein_coding
SPT5_T15_R2_peak_79	III	246716	246895	+	22	NA	promoter-TSS (YCR073C)	protein_coding-promoter-TSS (YCR073C)	-158	YCR073W-A	YCR073W-A	YCR073W-A			SOL2			protein_coding
SPT5_T15_R2_peak_31	II	356344	356741	+	22	NA	promoter-TSS (YBR058C)	protein_coding-promoter-TSS (YBR058C)	24	YBR058C-A	YBR058C-A	YBR058C-A			TSC3			protein_coding
SPT5_T15_R2_peak_91	IV	202728	202914	+	22	NA	promoter-TSS (YDL141W)	protein_coding-promoter-TSS (YDL141W)	-218	YDL141W	YDL141W	YDL141W			BPL1			protein_coding
SPT5_T15_R2_peak_277	VI	252014	252347	+	22	NA	promoter-TSS (YFR051C)	protein_coding-promoter-TSS (YFR051C)	-325	YFR052W	YFR052W	YFR052W			RPN12			protein_coding
SPT5_T15_R2_peak_406	X	380583	381170	+	21	NA	promoter-TSS (YJL034W)	protein_coding-promoter-TSS (YJL034W)	125	YJL035C	YJL035C	YJL035C			TAD2			protein_coding
SPT5_T15_R2_peak_98	IV	241779	242147	+	21	NA	promoter-TSS (YDL122W)	protein_coding-promoter-TSS (YDL122W)	545	YDL123W	YDL123W	YDL123W			SNA4			protein_coding
SPT5_T15_R2_peak_293	VII	206406	206606	+	21	NA	promoter-TSS (YGL158W)	protein_coding-promoter-TSS (YGL158W)	-527	YGL158W	YGL158W	YGL158W			RCK1			protein_coding
SPT5_T15_R2_peak_639	XV	55245	55480	+	21	NA	promoter-TSS (YOL142W)	protein_coding-promoter-TSS (YOL142W)	-196	YOL142W	YOL142W	YOL142W			RRP40			protein_coding
SPT5_T15_R2_peak_474	XII	198201	198693	+	21	NA	promoter-TSS (YLR027C)	protein_coding-promoter-TSS (YLR027C)	-337	snR30	snR30	snR30			snR30			snoRNA
SPT5_T15_R2_peak_186	IX	96529	96753	+	21	NA	promoter-TSS (YIL134C-A)	protein_coding-promoter-TSS (YIL134C-A)	84	YIL134C-A	YIL134C-A	YIL134C-A			YIL134C-A			protein_coding
SPT5_T15_R2_peak_384	X	37441	37779	+	21	NA	promoter-TSS (YJL209W)	protein_coding-promoter-TSS (YJL209W)	-395	YJL209W	YJL209W	YJL209W			CBP1			protein_coding
SPT5_T15_R2_peak_435	XI	164525	164793	+	21	NA	promoter-TSS (YKL152C)	protein_coding-promoter-TSS (YKL152C)	-274	YKL152C	YKL152C	YKL152C			GPM1			protein_coding
SPT5_T15_R2_peak_423	X	717887	718073	+	21	NA	TTS (YJR151W-A)	protein_coding-TTS (YJR151W-A)	400	YJR151W-A	YJR151W-A	YJR151W-A			YJR151W-A			protein_coding
SPT5_T15_R2_peak_578	XIII	763252	763502	+	21	NA	promoter-TSS (snR86)	snoRNA-promoter-TSS (snR86)	-264	snR86	snR86	snR86			snR86			snoRNA
SPT5_T15_R2_peak_104	IV	366176	366463	+	21	NA	promoter-TSS (YDL049C)	protein_coding-promoter-TSS (YDL049C)	-445	YDL049C	YDL049C	YDL049C			KNH1			protein_coding
SPT5_T15_R2_peak_628	XIV	578858	579188	+	21	NA	promoter-TSS (YNL027W)	protein_coding-promoter-TSS (YNL027W)	-250	YNL029C	YNL029C	YNL029C			KTR5			protein_coding
SPT5_T15_R2_peak_629	XIV	586460	586982	+	21	NA	promoter-TSS (YNL024C-A)	protein_coding-promoter-TSS (YNL024C-A)	99	YNL024C-A	YNL024C-A	YNL024C-A			KSH1			protein_coding
SPT5_T15_R2_peak_497	XII	611636	611845	+	21	NA	promoter-TSS (YLR237W)	protein_coding-promoter-TSS (YLR237W)	190	YLR235C	YLR235C	YLR235C			YLR235C			protein_coding
SPT5_T15_R2_peak_734	XVI	364518	365069	+	21	NA	promoter-TSS (YPL097W)	protein_coding-promoter-TSS (YPL097W)	-66	YPL098C	YPL098C	YPL098C			MGR2			protein_coding
SPT5_T15_R2_peak_711	XV	1044427	1044617	+	21	NA	promoter-TSS (YOR376W-A)	protein_coding-promoter-TSS (YOR376W-A)	-674	YOR376W-A	YOR376W-A	YOR376W-A			YOR376W-A			protein_coding
SPT5_T15_R2_peak_595	XIV	59885	60113	+	21	NA	promoter-TSS (YNL304W)	protein_coding-promoter-TSS (YNL304W)	-208	YNL305C	YNL305C	YNL305C			BXI1			protein_coding
SPT5_T15_R2_peak_299	VII	366209	366497	+	21	NA	promoter-TSS (YGL076C)	protein_coding-promoter-TSS (YGL076C)	116	snR39B	snR39B	snR39B			snR39B			snoRNA
SPT5_T15_R2_peak_287	VII	122213	122579	+	21	NA	TTS (YGL200C)	protein_coding-TTS (YGL200C)	127	tK(CUU)G1	tK(CUU)G1	tK(CUU)G1			tK(CUU)G1			tRNA
SPT5_T15_R2_peak_339	VII	798292	798472	+	21	NA	promoter-TSS (YGR154C)	protein_coding-promoter-TSS (YGR154C)	-161	YGR155W	YGR155W	YGR155W			CYS4			protein_coding
SPT5_T15_R2_peak_495	XII	543432	543761	+	21	NA	promoter-TSS (YLR195C)	protein_coding-promoter-TSS (YLR195C)	-292	YLR195C	YLR195C	YLR195C			NMT1			protein_coding
SPT5_T15_R2_peak_635	XIV	692075	692288	+	21	NA	promoter-TSS (YNR034W-A)	protein_coding-promoter-TSS (YNR034W-A)	-380	YNR034W-A	YNR034W-A	YNR034W-A			YNR034W-A			protein_coding
SPT5_T15_R2_peak_424	X	745366	745561	+	21	NA	promoter-TSS (YJR162C)	protein_coding-promoter-TSS (YJR162C)	-202	YJR162C	YJR162C	YJR162C			YJR162C			protein_coding
SPT5_T15_R2_peak_201	IX	322076	322280	+	21	NA	promoter-TSS (YIL015W)	protein_coding-promoter-TSS (YIL015W)	-164	YIL015W	YIL015W	YIL015W			BAR1			protein_coding
SPT5_T15_R2_peak_69	III	52194	52390	+	21	NA	promoter-TSS (YCL039W)	protein_coding-promoter-TSS (YCL039W)	-353	YCL039W	YCL039W	YCL039W			GID7			protein_coding
SPT5_T15_R2_peak_571	XIII	625984	626163	+	21	NA	promoter-TSS (YMR182C)	protein_coding-promoter-TSS (YMR182C)	262	YMR182W-A	YMR182W-A	YMR182W-A			YMR182W-A			protein_coding
SPT5_T15_R2_peak_284	VII	94934	95199	+	21	NA	promoter-TSS (YGL209W)	protein_coding-promoter-TSS (YGL209W)	-792	YGL209W	YGL209W	YGL209W			MIG2			protein_coding
SPT5_T15_R2_peak_748	XVI	551832	552070	+	21	NA	promoter-TSS (YPL003W)	protein_coding-promoter-TSS (YPL003W)	-69	YPL003W	YPL003W	YPL003W			ULA1			protein_coding
SPT5_T15_R2_peak_708	XV	1018875	1019254	+	21	NA	promoter-TSS (YOR362C)	protein_coding-promoter-TSS (YOR362C)	-318	YOR362C	YOR362C	YOR362C			PRE10			protein_coding
SPT5_T15_R2_peak_182	IX	54146	54344	+	21	NA	promoter-TSS (YIL153W)	protein_coding-promoter-TSS (YIL153W)	-537	YIL155C	YIL155C	YIL155C			GUT2			protein_coding
SPT5_T15_R2_peak_476	XII	214571	215021	+	21	NA	promoter-TSS (YLR035C)	protein_coding-promoter-TSS (YLR035C)	159	tA(UGC)L	tA(UGC)L	tA(UGC)L			tA(UGC)L			tRNA
SPT5_T15_R2_peak_153	IV	1189736	1189934	+	21	NA	promoter-TSS (YDR357C)	protein_coding-promoter-TSS (YDR357C)	-224	YDR358W	YDR358W	YDR358W			GGA1			protein_coding
SPT5_T15_R2_peak_230	V	225441	225695	+	20	NA	promoter-TSS (YER036C)	protein_coding-promoter-TSS (YER036C)	-321	YER037W	YER037W	YER037W			PHM8			protein_coding
SPT5_T15_R2_peak_215	V	80220	80402	+	20	NA	promoter-TSS (YEL038W)	protein_coding-promoter-TSS (YEL038W)	-151	YEL038W	YEL038W	YEL038W			UTR4			protein_coding
SPT5_T15_R2_peak_95	IV	228988	229336	+	20	NA	promoter-TSS (YDL130W)	protein_coding-promoter-TSS (YDL130W)	-9	YDL130W-A	YDL130W-A	YDL130W-A			STF1			protein_coding
SPT5_T15_R2_peak_155	IV	1213227	1213430	+	20	NA	promoter-TSS (YDR366C)	protein_coding-promoter-TSS (YDR366C)	480	YDR367W	YDR367W	YDR367W			KEI1			protein_coding
SPT5_T15_R2_peak_422	X	705312	705573	+	20	NA	promoter-TSS (YJR148W)	protein_coding-promoter-TSS (YJR148W)	-302	YJR148W	YJR148W	YJR148W			BAT2			protein_coding
SPT5_T15_R2_peak_671	XV	479433	479628	+	18	NA	promoter-TSS (YOR081C)	protein_coding-promoter-TSS (YOR081C)	-3	YOR083W	YOR083W	YOR083W			WHI5			protein_coding
SPT5_T15_R2_peak_106	IV	385860	386043	+	18	NA	promoter-TSS (YDL037C)	protein_coding-promoter-TSS (YDL037C)	-364	YDL037C	YDL037C	YDL037C			BSC1			protein_coding
SPT5_T15_R2_peak_545	XIII	282912	283219	+	17	NA	promoter-TSS (YMR008C)	protein_coding-promoter-TSS (YMR008C)	-481	YMR008C	YMR008C	YMR008C			PLB1			protein_coding
SPT5_T15_R2_peak_279	VI	263292	263485	+	17	NA	promoter-TSS (YFR055W)	protein_coding-promoter-TSS (YFR055W)	-816	YFR055W	YFR055W	YFR055W			IRC7			protein_coding
SPT5_T15_R2_peak_612	XIV	398185	398378	+	17	NA	promoter-TSS (YNL122C)	protein_coding-promoter-TSS (YNL122C)	89	YNL122C	YNL122C	YNL122C			YNL122C			protein_coding
SPT5_T15_R2_peak_504	XII	725536	725739	+	17	NA	promoter-TSS (YLR298C)	protein_coding-promoter-TSS (YLR298C)	-221	YLR298C	YLR298C	YLR298C			YHC1			protein_coding
SPT5_T15_R2_peak_264	VI	27841	28037	+	17	NA	promoter-TSS (YFL052W)	protein_coding-promoter-TSS (YFL052W)	-293	YFL052W	YFL052W	YFL052W			YFL052W			protein_coding
SPT5_T15_R2_peak_557	XIII	424602	424880	+	17	NA	promoter-TSS (YMR078C)	protein_coding-promoter-TSS (YMR078C)	-13	YMR078C	YMR078C	YMR078C			CTF18			protein_coding
SPT5_T15_R2_peak_352	VII	1026890	1027158	+	17	NA	promoter-TSS (YGR268C)	protein_coding-promoter-TSS (YGR268C)	-346	YGR270W	YGR270W	YGR270W			YTA7			protein_coding
SPT5_T15_R2_peak_85	IV	70259	70439	+	16	NA	promoter-TSS (YDL216C)	protein_coding-promoter-TSS (YDL216C)	-30	YDL216C	YDL216C	YDL216C			RRI1			protein_coding
SPT5_T15_R2_peak_82	III	316017	316413	+	16	NA	promoter-TSS (YCR108C)	protein_coding-promoter-TSS (YCR108C)	-27	YCR108C	YCR108C	YCR108C			YCR108C			protein_coding
SPT5_T15_R2_peak_350	VII	993848	994063	+	16	NA	promoter-TSS (YGR250C)	protein_coding-promoter-TSS (YGR250C)	-434	YGR250C	YGR250C	YGR250C			YGR250C			protein_coding
SPT5_T15_R2_peak_103	IV	358009	358207	+	16	NA	Intergenic	Intergenic	-1349	YDL055C	YDL055C	YDL055C			PSA1			protein_coding
SPT5_T15_R2_peak_475	XII	202712	202888	+	16	NA	promoter-TSS (YLR029C)	protein_coding-promoter-TSS (YLR029C)	-210	YLR029C	YLR029C	YLR029C			RPL15A			protein_coding
SPT5_T15_R2_peak_173	IV	1450981	1451175	+	15	NA	promoter-TSS (YDR500C)	protein_coding-promoter-TSS (YDR500C)	-225	YDR500C	YDR500C	YDR500C			RPL37B			protein_coding
SPT5_T15_R2_peak_127	IV	600973	601163	+	15	NA	exon (YDR077W, exon 1 of 1)	protein_coding-exon (YDR077W, exon 1 of 1)	275	YDR077W	YDR077W	YDR077W			SED1			protein_coding
SPT5_T15_R2_peak_764	XVI	821674	821923	+	15	NA	promoter-TSS (YPR144C)	protein_coding-promoter-TSS (YPR144C)	66	snR45	snR45	snR45			snR45			snoRNA
SPT5_T15_R2_peak_247	V	343110	343364	+	15	NA	promoter-TSS (YER091C-A)	protein_coding-promoter-TSS (YER091C-A)	382	YER092W	YER092W	YER092W			IES5			protein_coding
SPT5_T15_R2_peak_185	IX	84753	85074	+	15	NA	promoter-TSS (YIL140W)	protein_coding-promoter-TSS (YIL140W)	-140	YIL141W	YIL141W	YIL141W			YIL141W			protein_coding
SPT5_T15_R2_peak_569	XIII	601519	601721	+	15	NA	promoter-TSS (YMR169C)	protein_coding-promoter-TSS (YMR169C)	-748	YMR169C	YMR169C	YMR169C			ALD3			protein_coding
SPT5_T15_R2_peak_768	XVI	856935	857168	+	14	NA	promoter-TSS (YPR158C-C)	protein_coding-promoter-TSS (YPR158C-C)	149	tA(AGC)P	tA(AGC)P	tA(AGC)P			tA(AGC)P			tRNA
SPT5_T15_R2_peak_370	VIII	297040	297222	+	14	NA	promoter-TSS (YHR096C)	protein_coding-promoter-TSS (YHR096C)	-684	YHR096C	YHR096C	YHR096C			HXT5			protein_coding
SPT5_T15_R2_peak_706	XV	1004148	1004478	+	14	NA	promoter-TSS (YOR355W)	protein_coding-promoter-TSS (YOR355W)	-824	YOR355W	YOR355W	YOR355W			GDS1			protein_coding
SPT5_T15_R2_peak_7	I	76011	76268	+	14	NA	promoter-TSS (YAL035W)	protein_coding-promoter-TSS (YAL035W)	13	YAL036C	YAL036C	YAL036C			RBG1			protein_coding
SPT5_T15_R2_peak_611	XIV	374983	375172	+	14	NA	promoter-TSS (YNL132W)	protein_coding-promoter-TSS (YNL132W)	208	tF(GAA)N	tF(GAA)N	tF(GAA)N			tF(GAA)N			tRNA
SPT5_T15_R2_peak_602	XIV	274075	274296	+	14	NA	promoter-TSS (YNL193W)	protein_coding-promoter-TSS (YNL193W)	-183	YNL193W	YNL193W	YNL193W			YNL193W			protein_coding
SPT5_T15_R2_peak_666	XV	438761	438935	+	14	NA	TTS (YOR059C)	protein_coding-TTS (YOR059C)	205	tK(UUU)O	tK(UUU)O	tK(UUU)O			tK(UUU)O			tRNA
SPT5_T15_R2_peak_648	XV	168274	168586	+	14	NA	promoter-TSS (YOL082W)	protein_coding-promoter-TSS (YOL082W)	-297	YOL082W	YOL082W	YOL082W			ATG19			protein_coding
SPT5_T15_R2_peak_618	XIV	466511	466685	+	14	NA	promoter-TSS (YNL085W)	protein_coding-promoter-TSS (YNL085W)	264	YNL086W	YNL086W	YNL086W			SNN1			protein_coding
SPT5_T15_R2_peak_757	XVI	698698	698914	+	14	NA	promoter-TSS (YPR078C)	protein_coding-promoter-TSS (YPR078C)	-63	YPR079W	YPR079W	YPR079W			MRL1			protein_coding
SPT5_T15_R2_peak_178	IV	1502371	1502618	+	14	NA	promoter-TSS (YDR533C)	protein_coding-promoter-TSS (YDR533C)	-334	YDR533C	YDR533C	YDR533C			HSP31			protein_coding
SPT5_T15_R2_peak_2	I	9533	9765	+	14	NA	promoter-TSS (YAL066W)	protein_coding-promoter-TSS (YAL066W)	-442	YAL066W	YAL066W	YAL066W			YAL066W			protein_coding
SPT5_T15_R2_peak_118	IV	541514	541911	+	14	NA	promoter-TSS (YDR042C)	protein_coding-promoter-TSS (YDR042C)	-12	snR47	snR47	snR47			snR47			snoRNA
SPT5_T15_R2_peak_66	III	40778	40953	+	14	NA	promoter-TSS (YCL048W-A)	protein_coding-promoter-TSS (YCL048W-A)	-141	YCL049C	YCL049C	YCL049C			YCL049C			protein_coding
SPT5_T15_R2_peak_223	V	152895	153160	+	13	NA	promoter-TSS (YER001W)	protein_coding-promoter-TSS (YER001W)	-493	YER001W	YER001W	YER001W			MNN1			protein_coding
SPT5_T15_R2_peak_408	X	398102	398393	+	13	NA	TTS (YJL020C)	protein_coding-TTS (YJL020C)	138	YJL022W	YJL022W	YJL022W			YJL022W			protein_coding
