PeakID (cmd=annotatePeaks.pl SPT5_T0_R1_peaks.narrowPeak genome.fa -gid -gtf genes.gtf -cpu 2)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
SPT5_T0_R1_peak_305	VII	284134	284344	+	24	NA	promoter-TSS (YGL119W)	protein_coding-promoter-TSS (YGL119W)	-203	YGL119W	YGL119W	YGL119W			COQ8			protein_coding
SPT5_T0_R1_peak_560	XIII	131662	131835	+	24	NA	promoter-TSS (YML071C)	protein_coding-promoter-TSS (YML071C)	148	tR(UCU)M2	tR(UCU)M2	tR(UCU)M2			tR(UCU)M2			tRNA
SPT5_T0_R1_peak_480	XI	567280	567564	+	24	NA	promoter-TSS (YKR066C)	protein_coding-promoter-TSS (YKR066C)	-224	YKR066C	YKR066C	YKR066C			CCP1			protein_coding
SPT5_T0_R1_peak_643	XIV	586444	586882	+	24	NA	TTS (NME1)	snoRNA-TTS (NME1)	157	YNL024C-A	YNL024C-A	YNL024C-A			KSH1			protein_coding
SPT5_T0_R1_peak_164	IV	1384787	1385186	+	24	NA	promoter-TSS (YDR461W)	protein_coding-promoter-TSS (YDR461W)	-190	YDR461W	YDR461W	YDR461W			MFA1			protein_coding
SPT5_T0_R1_peak_614	XIV	107245	107532	+	24	NA	promoter-TSS (YNL282W)	protein_coding-promoter-TSS (YNL282W)	-299	YNL282W	YNL282W	YNL282W			POP3			protein_coding
SPT5_T0_R1_peak_114	IV	485403	485588	+	24	NA	promoter-TSS (YDR019C)	protein_coding-promoter-TSS (YDR019C)	-130	YDR019C	YDR019C	YDR019C			GCV1			protein_coding
SPT5_T0_R1_peak_156	IV	1266977	1267343	+	24	NA	promoter-TSS (YDR397C)	protein_coding-promoter-TSS (YDR397C)	-262	YDR397C	YDR397C	YDR397C			NCB2			protein_coding
SPT5_T0_R1_peak_379	VIII	289287	289650	+	24	NA	promoter-TSS (YHR092C)	protein_coding-promoter-TSS (YHR092C)	326	YHR093W	YHR093W	YHR093W			AHT1			protein_coding
SPT5_T0_R1_peak_343	VII	823510	823702	+	24	NA	promoter-TSS (YGR161C-C)	protein_coding-promoter-TSS (YGR161C-C)	124	tV(AAC)G2	tV(AAC)G2	tV(AAC)G2			tV(AAC)G2			tRNA
SPT5_T0_R1_peak_375	VIII	190120	190382	+	23	NA	promoter-TSS (YHR041C)	protein_coding-promoter-TSS (YHR041C)	-292	YHR042W	YHR042W	YHR042W			NCP1			protein_coding
SPT5_T0_R1_peak_776	XVI	883122	883321	+	23	NA	promoter-TSS (YPR169W-A)	protein_coding-promoter-TSS (YPR169W-A)	-18	YPR169W-A	YPR169W-A	YPR169W-A			YPR169W-A			protein_coding
SPT5_T0_R1_peak_136	IV	955249	955516	+	22	NA	promoter-TSS (YDR247W)	protein_coding-promoter-TSS (YDR247W)	249	YDR246W-A	YDR246W-A	YDR246W-A			YDR246W-A			protein_coding
SPT5_T0_R1_peak_146	IV	1135384	1135592	+	22	NA	promoter-TSS (YDR333C)	protein_coding-promoter-TSS (YDR333C)	-57	YDR333C	YDR333C	YDR333C			RQC1			protein_coding
SPT5_T0_R1_peak_197	IX	291849	292338	+	22	NA	promoter-TSS (YIL031W)	protein_coding-promoter-TSS (YIL031W)	224	YIL032C	YIL032C	YIL032C			YIL032C			protein_coding
SPT5_T0_R1_peak_269	VI	27835	28080	+	22	NA	promoter-TSS (YFL052W)	protein_coding-promoter-TSS (YFL052W)	-275	YFL052W	YFL052W	YFL052W			YFL052W			protein_coding
SPT5_T0_R1_peak_577	XIII	362392	362591	+	22	NA	promoter-TSS (YMR046W-A)	protein_coding-promoter-TSS (YMR046W-A)	136	YMR046C	YMR046C	YMR046C			YMR046C			protein_coding
SPT5_T0_R1_peak_425	X	570763	571111	+	22	NA	promoter-TSS (YJR070C)	protein_coding-promoter-TSS (YJR070C)	-339	YJR070C	YJR070C	YJR070C			LIA1			protein_coding
SPT5_T0_R1_peak_540	XII	871561	871726	+	22	NA	promoter-TSS (YLR373C)	protein_coding-promoter-TSS (YLR373C)	-54	YLR375W	YLR375W	YLR375W			STP3			protein_coding
SPT5_T0_R1_peak_35	II	202702	202978	+	22	NA	promoter-TSS (YBL011W)	protein_coding-promoter-TSS (YBL011W)	-698	YBL011W	YBL011W	YBL011W			SCT1			protein_coding
SPT5_T0_R1_peak_96	IV	49416	49728	+	22	NA	Intergenic	Intergenic	-1541	YDL227C	YDL227C	YDL227C			HO			protein_coding
SPT5_T0_R1_peak_53	II	454740	454928	+	22	NA	promoter-TSS (YBR107C)	protein_coding-promoter-TSS (YBR107C)	12	YBR108W	YBR108W	YBR108W			AIM3			protein_coding
SPT5_T0_R1_peak_690	XV	606275	606495	+	22	NA	promoter-TSS (YOR145C)	protein_coding-promoter-TSS (YOR145C)	-214	YOR145C	YOR145C	YOR145C			PNO1			protein_coding
SPT5_T0_R1_peak_44	II	373336	373619	+	22	NA	promoter-TSS (YBR067C)	protein_coding-promoter-TSS (YBR067C)	-742	YBR067C	YBR067C	YBR067C			TIP1			protein_coding
SPT5_T0_R1_peak_148	IV	1156298	1156563	+	22	NA	promoter-TSS (YDR342C)	protein_coding-promoter-TSS (YDR342C)	-502	YDR342C	YDR342C	YDR342C			HXT7			protein_coding
SPT5_T0_R1_peak_511	XII	523525	523763	+	22	NA	promoter-TSS (YLR186W)	protein_coding-promoter-TSS (YLR186W)	12	YLR186W	YLR186W	YLR186W			EMG1			protein_coding
SPT5_T0_R1_peak_185	IX	142583	142749	+	22	NA	promoter-TSS (YIL116W)	protein_coding-promoter-TSS (YIL116W)	-262	YIL116W	YIL116W	YIL116W			HIS5			protein_coding
SPT5_T0_R1_peak_679	XV	443372	443549	+	22	NA	promoter-TSS (YOR062C)	protein_coding-promoter-TSS (YOR062C)	71	YOR062C	YOR062C	YOR062C			YOR062C			protein_coding
SPT5_T0_R1_peak_591	XIII	667169	667361	+	22	NA	promoter-TSS (YMR201C)	protein_coding-promoter-TSS (YMR201C)	191	RNA170	RNA170	RNA170			RNA170			ncRNA
SPT5_T0_R1_peak_509	XII	494000	494269	+	22	NA	promoter-TSS (YLR163C)	protein_coding-promoter-TSS (YLR163C)	251	YLR164W	YLR164W	YLR164W			SHH4			protein_coding
SPT5_T0_R1_peak_76	III	31173	31358	+	22	NA	promoter-TSS (YCL054W)	protein_coding-promoter-TSS (YCL054W)	-184	YCL054W	YCL054W	YCL054W			SPB1			protein_coding
SPT5_T0_R1_peak_385	VIII	384840	385167	+	22	NA	promoter-TSS (YHR143W)	protein_coding-promoter-TSS (YHR143W)	-507	YHR143W	YHR143W	YHR143W			DSE2			protein_coding
SPT5_T0_R1_peak_142	IV	1030332	1030574	+	22	NA	promoter-TSS (YDR283C)	protein_coding-promoter-TSS (YDR283C)	-404	YDR283C	YDR283C	YDR283C			GCN2			protein_coding
SPT5_T0_R1_peak_548	XII	1018996	1019229	+	22	NA	promoter-TSS (YLR441C)	protein_coding-promoter-TSS (YLR441C)	-204	YLR441C	YLR441C	YLR441C			RPS1A			protein_coding
SPT5_T0_R1_peak_701	XV	832021	832585	+	22	NA	promoter-TSS (YOR271C)	protein_coding-promoter-TSS (YOR271C)	-29	snR8	snR8	snR8			snR8			snoRNA
SPT5_T0_R1_peak_377	VIII	255967	256209	+	22	NA	promoter-TSS (YHR077C)	protein_coding-promoter-TSS (YHR077C)	-272	YHR078W	YHR078W	YHR078W			YHR078W			protein_coding
SPT5_T0_R1_peak_492	XII	36868	37111	+	22	NA	promoter-TSS (YLL052C)	protein_coding-promoter-TSS (YLL052C)	-628	YLL052C	YLL052C	YLL052C			AQY2			protein_coding
SPT5_T0_R1_peak_74	II	792124	792299	+	21	NA	promoter-TSS (YBR295W)	protein_coding-promoter-TSS (YBR295W)	-638	YBR295W	YBR295W	YBR295W			PCA1			protein_coding
SPT5_T0_R1_peak_244	V	295089	295734	+	21	NA	promoter-TSS (YER069W)	protein_coding-promoter-TSS (YER069W)	1	YER069W	YER069W	YER069W			ARG5,6			protein_coding
SPT5_T0_R1_peak_82	III	107162	107327	+	21	NA	promoter-TSS (YCL005W)	protein_coding-promoter-TSS (YCL005W)	122	YCL007C	YCL007C	YCL007C			YCL007C			protein_coding
SPT5_T0_R1_peak_404	X	123479	123669	+	21	NA	promoter-TSS (YJL158C)	protein_coding-promoter-TSS (YJL158C)	-626	YJL158C	YJL158C	YJL158C			CIS3			protein_coding
SPT5_T0_R1_peak_309	VII	383352	383538	+	21	NA	promoter-TSS (YGL063W)	protein_coding-promoter-TSS (YGL063W)	-209	YGL063W	YGL063W	YGL063W			PUS2			protein_coding
SPT5_T0_R1_peak_746	XVI	411779	412156	+	21	NA	promoter-TSS (YPL075W)	protein_coding-promoter-TSS (YPL075W)	-287	YPL075W	YPL075W	YPL075W			GCR1			protein_coding
SPT5_T0_R1_peak_235	V	222308	222527	+	20	NA	promoter-TSS (YER035W)	protein_coding-promoter-TSS (YER035W)	-222	YER035W	YER035W	YER035W			EDC2			protein_coding
SPT5_T0_R1_peak_287	VI	256170	256482	+	20	NA	Intergenic	Intergenic	-1277	YFR053C	YFR053C	YFR053C			HXK1			protein_coding
SPT5_T0_R1_peak_362	VIII	17488	17671	+	20	NA	exon (YHL041W, exon 1 of 1)	protein_coding-exon (YHL041W, exon 1 of 1)	187	YHL041W	YHL041W	YHL041W			YHL041W			protein_coding
SPT5_T0_R1_peak_659	XV	81669	81927	+	20	NA	TTS (YOL126C)	protein_coding-TTS (YOL126C)	1122	YOL126C	YOL126C	YOL126C			MDH2			protein_coding
SPT5_T0_R1_peak_399	X	79577	79919	+	20	NA	promoter-TSS (YJL186W)	protein_coding-promoter-TSS (YJL186W)	-407	YJL186W	YJL186W	YJL186W			MNN5			protein_coding
SPT5_T0_R1_peak_687	XV	514146	514511	+	20	NA	promoter-TSS (YOR100C)	protein_coding-promoter-TSS (YOR100C)	-50	YOR100C	YOR100C	YOR100C			CRC1			protein_coding
SPT5_T0_R1_peak_648	XIV	708299	708499	+	20	NA	promoter-TSS (YNR047W)	protein_coding-promoter-TSS (YNR047W)	-124	YNR047W	YNR047W	YNR047W			FPK1			protein_coding
SPT5_T0_R1_peak_69	II	680698	680923	+	20	NA	promoter-TSS (YBR230C)	protein_coding-promoter-TSS (YBR230C)	448	YBR230W-A	YBR230W-A	YBR230W-A			YBR230W-A			protein_coding
SPT5_T0_R1_peak_214	MT	25956	26294	+	20	NA	TTS (Q0075)	protein_coding-TTS (Q0075)	-1541	Q0080	Q0080	Q0080			ATP8			protein_coding
SPT5_T0_R1_peak_713	XV	949442	949668	+	20	NA	promoter-TSS (YOR335C)	protein_coding-promoter-TSS (YOR335C)	-218	YOR336W	YOR336W	YOR336W			KRE5			protein_coding
SPT5_T0_R1_peak_170	IV	1459551	1459747	+	20	NA	promoter-TSS (YDR505C)	protein_coding-promoter-TSS (YDR505C)	-429	YDR505C	YDR505C	YDR505C			PSP1			protein_coding
SPT5_T0_R1_peak_445	XI	71067	71247	+	20	NA	promoter-TSS (YKL198C)	protein_coding-promoter-TSS (YKL198C)	-937	YKL198C	YKL198C	YKL198C			PTK1			protein_coding
SPT5_T0_R1_peak_31	II	171372	171543	+	19	NA	promoter-TSS (YBL025W)	protein_coding-promoter-TSS (YBL025W)	-24	YBL025W	YBL025W	YBL025W			RRN10			protein_coding
SPT5_T0_R1_peak_565	XIII	219848	220018	+	19	NA	promoter-TSS (YML028W)	protein_coding-promoter-TSS (YML028W)	-205	YML028W	YML028W	YML028W			TSA1			protein_coding
SPT5_T0_R1_peak_39	II	292034	292309	+	19	NA	promoter-TSS (YBR025C)	protein_coding-promoter-TSS (YBR025C)	-306	YBR025C	YBR025C	YBR025C			OLA1			protein_coding
SPT5_T0_R1_peak_336	VII	733193	733440	+	19	NA	promoter-TSS (YGR121C)	protein_coding-promoter-TSS (YGR121C)	-96	YGR121W-A	YGR121W-A	YGR121W-A			YGR121W-A			protein_coding
SPT5_T0_R1_peak_110	IV	407535	407753	+	19	NA	promoter-TSS (YDL025C)	protein_coding-promoter-TSS (YDL025C)	-438	YDL025C	YDL025C	YDL025C			RTK1			protein_coding
SPT5_T0_R1_peak_405	X	136350	136555	+	19	NA	promoter-TSS (YJL149W)	protein_coding-promoter-TSS (YJL149W)	278	YJL152W	YJL152W	YJL152W			YJL152W			protein_coding
SPT5_T0_R1_peak_204	IX	370120	370341	+	19	NA	promoter-TSS (YIR006C)	protein_coding-promoter-TSS (YIR006C)	-187	tE(UUC)I	tE(UUC)I	tE(UUC)I			tE(UUC)I			tRNA
SPT5_T0_R1_peak_512	XII	553943	554295	+	19	NA	promoter-TSS (YLR205C)	protein_coding-promoter-TSS (YLR205C)	-442	YLR205C	YLR205C	YLR205C			HMX1			protein_coding
SPT5_T0_R1_peak_273	VI	76618	77032	+	19	NA	promoter-TSS (YFL030W)	protein_coding-promoter-TSS (YFL030W)	-6	YFL030W	YFL030W	YFL030W			AGX1			protein_coding
SPT5_T0_R1_peak_367	VIII	55935	56180	+	18	NA	promoter-TSS (YHL024W)	protein_coding-promoter-TSS (YHL024W)	-592	YHL024W	YHL024W	YHL024W			RIM4			protein_coding
SPT5_T0_R1_peak_378	VIII	272409	272577	+	17	NA	promoter-TSS (YHR082C)	protein_coding-promoter-TSS (YHR082C)	-134	YHR083W	YHR083W	YHR083W			SAM35			protein_coding
SPT5_T0_R1_peak_15	I	182298	182504	+	17	NA	TTS (tS(AGA)A)	tRNA-TTS (tS(AGA)A)	202	tS(AGA)A	tS(AGA)A	tS(AGA)A			tS(AGA)A			tRNA
SPT5_T0_R1_peak_706	XV	880693	880874	+	17	NA	promoter-TSS (YOR301W)	protein_coding-promoter-TSS (YOR301W)	-182	YOR301W	YOR301W	YOR301W			RAX1			protein_coding
SPT5_T0_R1_peak_552	XIII	14607	14832	+	17	NA	promoter-TSS (YML129C)	protein_coding-promoter-TSS (YML129C)	34	YML129C	YML129C	YML129C			COX14			protein_coding
SPT5_T0_R1_peak_580	XIII	431575	431853	+	17	NA	promoter-TSS (YMR081C)	protein_coding-promoter-TSS (YMR081C)	411	YMR082C	YMR082C	YMR082C			YMR082C			protein_coding
SPT5_T0_R1_peak_77	III	48329	48513	+	16	NA	promoter-TSS (YCL044C)	protein_coding-promoter-TSS (YCL044C)	-57	YCL044C	YCL044C	YCL044C			MGR1			protein_coding
SPT5_T0_R1_peak_322	VII	547321	547746	+	16	NA	promoter-TSS (YGR031C-A)	protein_coding-promoter-TSS (YGR031C-A)	-233	YGR031C-A	YGR031C-A	YGR031C-A			NAG1			protein_coding
SPT5_T0_R1_peak_392	VIII	497384	497648	+	16	NA	promoter-TSS (YHR198C)	protein_coding-promoter-TSS (YHR198C)	-236	YHR198C	YHR198C	YHR198C			AIM18			protein_coding
SPT5_T0_R1_peak_278	VI	103387	103632	+	16	NA	promoter-TSS (YFL017W-A)	protein_coding-promoter-TSS (YFL017W-A)	-190	YFL017W-A	YFL017W-A	YFL017W-A			SMX2			protein_coding
SPT5_T0_R1_peak_650	XIV	763099	763286	+	16	NA	promoter-TSS (YNR069C)	protein_coding-promoter-TSS (YNR069C)	-600	YNR069C	YNR069C	YNR069C			BSC5			protein_coding
SPT5_T0_R1_peak_426	X	585390	585623	+	16	NA	promoter-TSS (YJR085C)	protein_coding-promoter-TSS (YJR085C)	-69	YJR085C	YJR085C	YJR085C			YJR085C			protein_coding
SPT5_T0_R1_peak_79	III	58743	58914	+	16	NA	promoter-TSS (YCL036W)	protein_coding-promoter-TSS (YCL036W)	-150	YCL037C	YCL037C	YCL037C			SRO9			protein_coding
SPT5_T0_R1_peak_218	MT	79261	79537	+	16	NA	TTS (tV(UAC)Q)	tRNA-TTS (tV(UAC)Q)	186	Q0275	Q0275	Q0275			COX3			protein_coding
SPT5_T0_R1_peak_491	XII	23143	23348	+	16	NA	promoter-TSS (YLL058W)	protein_coding-promoter-TSS (YLL058W)	-265	YLL059C	YLL059C	YLL059C			YLL059C			protein_coding
SPT5_T0_R1_peak_451	XI	146993	147163	+	16	NA	TTS (YKL162C)	protein_coding-TTS (YKL162C)	-1004	YKL162C-A	YKL162C-A	YKL162C-A			YKL162C-A			protein_coding
SPT5_T0_R1_peak_469	XI	382802	383077	+	16	NA	TTS (YKL031W)	protein_coding-TTS (YKL031W)	441	YKL030W	YKL030W	YKL030W			YKL030W			protein_coding
SPT5_T0_R1_peak_676	XV	377913	378096	+	15	NA	promoter-TSS (YOR023C)	protein_coding-promoter-TSS (YOR023C)	157	YOR024W	YOR024W	YOR024W			YOR024W			protein_coding
SPT5_T0_R1_peak_698	XV	772308	772483	+	15	NA	promoter-TSS (YOR231W)	protein_coding-promoter-TSS (YOR231W)	-206	YOR231W	YOR231W	YOR231W			MKK1			protein_coding
SPT5_T0_R1_peak_117	IV	501401	501596	+	14	NA	promoter-TSS (YDR028C)	protein_coding-promoter-TSS (YDR028C)	398	YDR029W	YDR029W	YDR029W			YDR029W			protein_coding
SPT5_T0_R1_peak_449	XI	96425	96897	+	14	NA	promoter-TSS (YKL184W)	protein_coding-promoter-TSS (YKL184W)	-96	YKL184W	YKL184W	YKL184W			SPE1			protein_coding
SPT5_T0_R1_peak_219	V	211	482	+	14	NA	promoter-TSS (YEL077W-A)	protein_coding-promoter-TSS (YEL077W-A)	-284	YEL077W-A	YEL077W-A	YEL077W-A			YEL077W-A			protein_coding
SPT5_T0_R1_peak_514	XII	592387	592647	+	14	NA	promoter-TSS (YLR227C)	protein_coding-promoter-TSS (YLR227C)	102	tL(UAG)L1	tL(UAG)L1	tL(UAG)L1			tL(UAG)L1			tRNA
SPT5_T0_R1_peak_414	X	262679	262852	+	14	NA	promoter-TSS (YJL091C)	protein_coding-promoter-TSS (YJL091C)	-213	YJL091C	YJL091C	YJL091C			GWT1			protein_coding
SPT5_T0_R1_peak_19	II	28502	28882	+	14	NA	promoter-TSS (YBL101C)	protein_coding-promoter-TSS (YBL101C)	265	YBL100W-C	YBL100W-C	YBL100W-C			YBL100W-C			protein_coding
SPT5_T0_R1_peak_12	I	143456	143677	+	14	NA	promoter-TSS (YAL002W)	protein_coding-promoter-TSS (YAL002W)	-141	YAL002W	YAL002W	YAL002W			VPS8			protein_coding
SPT5_T0_R1_peak_224	V	68211	68397	+	14	NA	TTS (YEL045C)	protein_coding-TTS (YEL045C)	488	YEL046C	YEL046C	YEL046C			GLY1			protein_coding
SPT5_T0_R1_peak_413	X	256946	257114	+	14	NA	promoter-TSS (YJL092W)	protein_coding-promoter-TSS (YJL092W)	-218	YJL093C	YJL093C	YJL093C			TOK1			protein_coding
SPT5_T0_R1_peak_446	XI	73935	74133	+	14	NA	promoter-TSS (YKL197C)	protein_coding-promoter-TSS (YKL197C)	-169	YKL197C	YKL197C	YKL197C			PEX1			protein_coding
SPT5_T0_R1_peak_720	XV	1050798	1050975	+	14	NA	promoter-TSS (YOR380W)	protein_coding-promoter-TSS (YOR380W)	178	YOR379C	YOR379C	YOR379C			YOR379C			protein_coding
SPT5_T0_R1_peak_370	VIII	113204	113384	+	14	NA	promoter-TSS (YHR004C)	protein_coding-promoter-TSS (YHR004C)	-200	YHR004C	YHR004C	YHR004C			NEM1			protein_coding
SPT5_T0_R1_peak_582	XIII	453639	453831	+	14	NA	promoter-TSS (YMR092C)	protein_coding-promoter-TSS (YMR092C)	-256	YMR092C	YMR092C	YMR092C			AIP1			protein_coding
SPT5_T0_R1_peak_412	X	228201	228374	+	14	NA	TTS (YJL103C)	protein_coding-TTS (YJL103C)	192	snR37	snR37	snR37			snR37			snoRNA
SPT5_T0_R1_peak_333	VII	678224	678443	+	14	NA	promoter-TSS (YGR097W)	protein_coding-promoter-TSS (YGR097W)	-362	YGR097W	YGR097W	YGR097W			ASK10			protein_coding
SPT5_T0_R1_peak_358	VII	1061898	1062082	+	14	NA	promoter-TSS (YGR284C)	protein_coding-promoter-TSS (YGR284C)	-400	YGR284C	YGR284C	YGR284C			ERV29			protein_coding
SPT5_T0_R1_peak_478	XI	550972	551246	+	14	NA	promoter-TSS (YKR057W)	protein_coding-promoter-TSS (YKR057W)	-548	YKR057W	YKR057W	YKR057W			RPS21A			protein_coding
SPT5_T0_R1_peak_422	X	454866	455151	+	14	NA	promoter-TSS (YJR009C)	protein_coding-promoter-TSS (YJR009C)	-327	YJR009C	YJR009C	YJR009C			TDH2			protein_coding
SPT5_T0_R1_peak_180	IX	73522	73694	+	13	NA	promoter-TSS (YIL147C)	protein_coding-promoter-TSS (YIL147C)	-155	YIL147C	YIL147C	YIL147C			SLN1			protein_coding
SPT5_T0_R1_peak_724	XVI	67072	67253	+	13	NA	promoter-TSS (YPL255W)	protein_coding-promoter-TSS (YPL255W)	-548	YPL256C	YPL256C	YPL256C			CLN2			protein_coding
SPT5_T0_R1_peak_189	IX	207535	207700	+	13	NA	exon (YIL080W, exon 2 of 2)	pseudogene-exon (YIL080W, exon 2 of 2)	1982	YIL082W	YIL082W	YIL082W			YIL082W			protein_coding
SPT5_T0_R1_peak_633	XIV	442784	442952	+	13	NA	promoter-TSS (YNL097C)	protein_coding-promoter-TSS (YNL097C)	-138	tL(CAA)N	tL(CAA)N	tL(CAA)N			tL(CAA)N			tRNA
SPT5_T0_R1_peak_34	II	202200	202450	+	13	NA	promoter-TSS (YBL014C)	protein_coding-promoter-TSS (YBL014C)	269	YBL013W	YBL013W	YBL013W			FMT1			protein_coding
SPT5_T0_R1_peak_115	IV	488428	488624	+	13	NA	promoter-TSS (YDR023W)	protein_coding-promoter-TSS (YDR023W)	136	YDR022C	YDR022C	YDR022C			ATG31			protein_coding
